"From Date","To Date","PM2.5","PM10","NO","NOx","NH3","SO2","CO","Ozone","Benzene","Toluene","RH","WS","WD","SR","BP","AT","NO2"
"26-10-2024 16:00","27-10-2024 00:00","291.65","697.19","225.54","274.56","75.35","23.99","3.74","32.71","7.22","87.29","57.94","0.43","249","50.13","736.13","29.69","191.24"
"27-10-2024 00:00","27-10-2024 08:00","303.5","511.83","250.58","267.18","97.71","17.46","4.39","33.58","7.72","114.37","75.06","0.64","248.97","30.5","736.41","27.5","125.65"
"27-10-2024 08:00","27-10-2024 16:00","159.37","271.52","37.76","81.46","103.37","11.19","1.86","13.54","3.53","85.51","55.28","1.62","245.38","295.31","737.03","32.29","95.42"
"27-10-2024 16:00","28-10-2024 00:00","203.9","491.12","222.71","273.24","100.6","14.04","2.85","32.2","4.48","108.1","58.69","0.47","249","48.03","736.72","30.2","173.36"
"28-10-2024 00:00","28-10-2024 08:00","223.42","441.9","207.18","238.45","102.44","19.29","2.78","6.53","5.37","119.31","70.06","0.54","249","30.47","736.5","27.91","131.64"
"28-10-2024 08:00","28-10-2024 16:00","137.36","268.78","55.12","102.67","86.46","16.27","1.95","7.95","3.97","81.57","54.91","1.92","229","296.09","736.14","32.01","108.71"
"28-10-2024 16:00","29-10-2024 00:00","148.23","342.52","66.68","97.26","58.54","5.19","2.19","8.25","4.71","90.63","57.45","0.8","248.87","43.35","735.42","30.75","80.94"
"29-10-2024 00:00","29-10-2024 08:00","204.42","439.35","136.67","146.01","52.08","7.49","2.48","5.12","4.79","112.42","71.26","0.44","249","31.71","735.65","27.93","65.58"
"29-10-2024 08:00","29-10-2024 16:00","122.14","245.43","23.88","47.11","51.85","5.69","1.72","20.52","3.64","83.42","50.97","1.65","228.25","294.22","736.19","33.22","52.07"
"29-10-2024 16:00","30-10-2024 00:00","156.27","551.75","242.17","246.09","53.37","11.06","3.15","9.57","5.41","110.7","59.03","0.43","226.25","47.66","735.59","30.86","92.04"
"30-10-2024 00:00","30-10-2024 08:00","237.03","556","226.08","220.92","57.85","9.91","3.38","88.74","7.07","148.45","68.88","0.52","248.94","27.41","735.38","28.12","69.76"
"30-10-2024 08:00","30-10-2024 16:00","223","457.25","32.18","71.64","59.19","10.34","2.43","49.96","6.5","101.92","49.47","1.08","230.72","287.12","735.62","33.71","85.5"
"30-10-2024 16:00","31-10-2024 00:00","214.25","620.38","131.18","156.69","54.81","22.5","3.12","11.69","7.54","89.13","57.5","0.39","19.66","46.34","736.16","30.73","94.07"
"31-10-2024 00:00","31-10-2024 08:00","255.88","514.75","220.77","219.88","58.53","8.21","3.4","7.24","8.21","96.35","72.97","0.47","6.88","28.06","735.88","27.85","75.89"
"31-10-2024 08:00","31-10-2024 16:00","181.74","427.75","58.53","81.41","55","7.05","2.22","21.84","5.35","86.51","48.47","1.19","192.56","290.69","735.97","32.98","63.59"
"31-10-2024 16:00","01-11-2024 00:00","286.75","513.62","68.15","96.84","43.16","10.1","2.16","11.93","4.57","76.36","49.31","0.6","162.72","46.62","735.69","30.55","77.91"
"01-11-2024 00:00","01-11-2024 08:00","521.67","653.5","45.21","66.28","40.44","21.02","2.54","6.01","6.8","69.35","56.47","0.82","165.83","30.53","735.7","27.24","55.48"
"01-11-2024 08:00","01-11-2024 16:00","157.23","351.88","52.01","79.2","34.23","8.28","2.03","20.38","3.84","73.66","43.59","1.23","216.03","298.16","736.12","32.34","69.47"
"01-11-2024 16:00","02-11-2024 00:00","215.38","542.5","256.59","280.96","31.27","19.37","3.76","8.44","6.2","92.48","51.88","0.43","245.66","48.5","736.03","28.82","81.45"
"02-11-2024 00:00","02-11-2024 08:00","465.63","708.5","300.82","279.54","53.08","9.3","3.63","7.22","9.31","96.12","65.38","0.41","249","27.75","734.06","25.72","65.74"
"02-11-2024 08:00","02-11-2024 16:00","179","406.65","67.79","98.19","42.14","0.2","2.03","23.79","5.78","86.23","42.09","0.71","205.84","291.97","735.47","32.41","80.98"
"02-11-2024 16:00","03-11-2024 00:00","282.77","595.88","176.44","198.87","42.01","13.3","2.68","75.54","7.94","91.28","51.34","0.38","247.59","42.72","735.22","28.73","104.22"
"03-11-2024 00:00","03-11-2024 08:00","362.25","704.25","262.31","264.58","47.58","11.17","3.49","156.91","10.73","93.03","67.69","0.3","249","27.38","734.78","25.36","71.17"
"03-11-2024 08:00","03-11-2024 16:00","294","525.88","111.88","142.32","52.77","18.95","2.78","110.84","7.33","112.73","44.97","0.87","240.78","294.69","735.38","31.94","96.57"
"03-11-2024 16:00","04-11-2024 00:00","286.29","557.33","243.69","280.04","48.64","8.23","3.5","11.91","7.18","94.41","56.84","0.36","245.59","47.69","735.06","28.25","104.97"
"04-11-2024 00:00","04-11-2024 08:00","464.88","728.2","344.15","351.5","63","3.76","5.28","9.93","11.85","103.79","71.41","0.37","248.34","26.03","735.31","25.36","81.53"
"04-11-2024 08:00","04-11-2024 16:00","259","486.5","90.22","126.76","61.19","None","2.27","22.73","7.36","84.48","49.47","0.95","221.81","295.69","735.25","31.08","100.43"
"04-11-2024 16:00","05-11-2024 00:00","286.57","702.78","263.22","310.64","63.04","25.5","4.08","16.06","8.81","124.64","62.44","0.33","249","44.31","734.94","28.39","127.38"
"05-11-2024 00:00","05-11-2024 08:00","385.88","792.12","325.23","415.6","80.36","27.13","6.7","126.35","11.02","184.19","76.94","0.42","248.44","24.22","734.59","25.71","90.21"
"05-11-2024 08:00","05-11-2024 16:00","214","361","63.17","93.97","73.54","6.13","1.85","24.29","5.41","115.97","48.31","1.71","244.19","291.16","735.5","31.12","80.15"
"05-11-2024 16:00","06-11-2024 00:00","166.33","477.2","184.78","211.65","62.96","0.8","1.81","24.92","4.24","99.19","52.33","0.47","247.13","83.87","735.73","29.83","115.43"
"06-11-2024 00:00","06-11-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"06-11-2024 08:00","06-11-2024 16:00","169.2","326.8","30.22","68.85","67.76","9.63","1.52","38.88","5.28","86.91","44.74","1.01","171.11","287.26","735.47","32.9","83.22"
"06-11-2024 16:00","07-11-2024 00:00","308","722.57","259.14","278.77","53.18","7.74","3.26","124.97","6.57","96.9","61.12","0.33","206.12","41.25","736.34","28.4","128.01"
"07-11-2024 00:00","07-11-2024 08:00","397.86","789.25","369.7","359.67","82.87","19.15","4.15","94.58","9.19","123.12","77.03","0.31","248.94","19.75","734.72","25.77","82.91"
"07-11-2024 08:00","07-11-2024 16:00","240.12","406.38","63.27","86.91","78.1","6.11","2.11","18.52","5.17","79.83","53.78","1.33","226.81","285.97","735.34","30.65","66.68"
"07-11-2024 16:00","08-11-2024 00:00","258.38","620.12","278.12","283.77","67.95","21.77","4.14","15.17","6.53","90.83","64.09","0.45","247.66","39.5","735.53","28.47","97.53"
"08-11-2024 00:00","08-11-2024 08:00","334.25","567.86","251.42","244.04","81.78","20.18","3.52","6.98","8.17","87.22","78.84","0.4","246.81","21.59","734.78","26.04","74.54"
"08-11-2024 08:00","08-11-2024 16:00","235.45","375.06","14.44","42.52","73.02","8.44","1.97","18.66","4.48","54.77","57.34","1.61","226.88","287.22","735.84","30.43","57.9"
"08-11-2024 16:00","09-11-2024 00:00","222.62","472.38","166.4","181.38","66.38","4.71","2.98","12.75","6.46","90.28","63.39","0.61","249","39.35","735.06","28.73","86.73"
"09-11-2024 00:00","09-11-2024 08:00","273.47","462.65","133.92","150.88","66.1","14.18","2.42","6.02","5.23","89.54","72.71","0.77","241.52","21.16","735.26","26.79","78.92"
"09-11-2024 08:00","09-11-2024 16:00","177.34","320.88","31.49","58.89","57.72","10.91","2.03","18.83","4.35","83.24","54.59","2.09","240.62","286.97","735.31","30.8","62.58"
"09-11-2024 16:00","10-11-2024 00:00","175.77","318.55","25.14","63.12","70.96","13.02","1.98","10.91","5.17","89.47","58.97","1.36","242.88","39.62","735.22","29.54","80.22"
"10-11-2024 00:00","10-11-2024 08:00","201.27","299.9","34.47","65.64","63.78","16.05","1.75","6.2","4.83","104.47","70.84","1.38","248.88","20.34","735.09","26.99","70.72"
"10-11-2024 08:00","10-11-2024 16:00","189.8","292.5","17.77","48.76","52.93","14.16","1.72","28.85","4.05","88.7","55.66","1.71","238","287.78","735.5","30.49","64.51"
"10-11-2024 16:00","11-11-2024 00:00","232.62","522","177.05","197.56","52.04","18.33","3.17","76.16","6.01","104.76","64.25","0.45","249","39.19","735.59","28.54","100.8"
"11-11-2024 00:00","11-11-2024 08:00","271.84","447.12","158.67","172.37","61.52","15.57","2.76","None","6.75","110.81","76.72","0.58","248.97","21.31","735.28","25.73","81.51"
"11-11-2024 08:00","11-11-2024 16:00","205.38","337.5","37.58","72.62","58.42","13.04","2.07","28.83","5.24","106.42","54.22","1.37","243.56","285.84","735.38","30.86","79.1"
"11-11-2024 16:00","12-11-2024 00:00","266.75","681.25","259.86","272.3","53.95","14.79","3.8","89.89","6.45","133.18","64.28","0.39","58.59","38.28","734.97","28.15","114.74"
"12-11-2024 00:00","12-11-2024 08:00","311.38","581","271.43","264.68","63.43","18.1","4.03","42.22","7.9","151.18","77.31","0.33","34.56","19.38","735.34","25.82","82.71"
"12-11-2024 08:00","12-11-2024 16:00","173.25","343.12","72.57","102.7","56.89","8.22","2.06","10.89","5.14","97.01","49","1.24","210.38","287.12","735.5","31.64","82.15"
"12-11-2024 16:00","13-11-2024 00:00","246.62","528.75","136.39","166.82","47.03","5.11","2.4","6.74","6.24","101","50.88","0.48","193.69","40.81","735.5","28.38","105.15"
"13-11-2024 00:00","13-11-2024 08:00","754.25","862","39.5","72.39","59.39","10.93","3.5","7.06","10.82","84.24","81.97","0.72","241.56","10.81","734.97","25.13","75.7"
"13-11-2024 08:00","13-11-2024 16:00","458.83","648","51.48","87.98","53.69","12.06","3.17","17.26","9.87","83.47","67.59","0.91","241.41","272.56","735.34","28","86.7"
"13-11-2024 16:00","14-11-2024 00:00","317.75","576.38","118.11","149.88","47.88","13.63","3.74","10.35","9.34","100.81","70.78","0.6","117.34","39.81","735.28","26.35","101.25"
"14-11-2024 00:00","14-11-2024 08:00","419.38","572.25","61.85","96.52","55.77","12.19","3.14","21.72","9.47","86.98","81.31","0.88","249","17","735.41","24.1","86.94"
"14-11-2024 08:00","14-11-2024 16:00","317.38","476.32","32.45","71.33","44.94","10.31","3.31","30.16","9.7","74.94","65","1.25","242.97","291.68","735.23","27.56","84.51"
"14-11-2024 16:00","15-11-2024 00:00","235.77","602","287.46","313.03","50.98","21.08","4.68","12.79","10.25","97.4","63.31","0.44","248.97","39.34","735.03","26.55","100.62"
"15-11-2024 00:00","15-11-2024 08:00","526.86","723.12","114.31","140.67","60.75","12.03","4.03","7.5","12.47","84.13","78.22","0.46","249","17.38","735.31","24.12","89.73"
"15-11-2024 08:00","15-11-2024 16:00","445.38","620.38","74.36","115.51","51.1","5.14","2.83","19.55","8.38","68.36","54.69","0.89","162.16","287.78","735.5","29.55","103.49"
"15-11-2024 16:00","16-11-2024 00:00","232.75","457.12","85","119.57","46.56","13.16","2.63","7.34","6.82","82.97","57.28","0.44","248.81","38.72","735.62","27","94.85"
"16-11-2024 00:00","16-11-2024 08:00","637.53","840.93","151.92","169.61","56.15","16.79","3.54","5.83","9.11","71.08","75.71","0.42","179.23","18.13","735.61","24.05","86.66"
"16-11-2024 08:00","16-11-2024 16:00","398.53","591.29","79.31","123.17","55.2","16.33","2.88","25.53","7.42","72","52.06","0.79","184.5","287.69","735.31","29.42","110.33"
"16-11-2024 16:00","17-11-2024 00:00","281.26","634.25","278.04","290.03","49.91","18.19","4.24","8.05","8.56","89.86","60.81","0.32","1.03","38.5","735.34","26.88","120.1"
"17-11-2024 00:00","17-11-2024 08:00","488.25","752.38","204.69","218.39","60.27","9.95","4.25","6.2","12.01","90.13","70","0.43","176.41","16.81","735.5","24.53","97.68"
"17-11-2024 08:00","17-11-2024 16:00","362.13","553.97","85.85","130.27","65.83","5.35","2.97","21.81","8.37","76.76","54.66","0.88","204.62","289.06","735.62","28.57","113.55"
"17-11-2024 16:00","18-11-2024 00:00","573.62","736","79.22","114.49","64.98","0.1","3.4","9.72","10.1","71.52","72.09","0.77","220.91","37.38","735.31","25.12","93.96"
"18-11-2024 00:00","18-11-2024 08:00","550.93","741.88","14.53","45.97","61.14","11.42","3.23","8.16","10.73","62.16","84.12","0.77","232.88","10.44","735.34","22.98","72.03"
"18-11-2024 08:00","18-11-2024 16:00","770.5","879.4","9.79","50.75","53.27","13.43","3.43","23.42","10.17","61.77","67.38","0.86","220.31","287.88","735.34","25.63","92.78"
"18-11-2024 16:00","19-11-2024 00:00","691.88","909.62","14.25","68.76","49.67","27.93","4.15","6.34","9.96","75.43","71.84","0.33","230.44","36.38","735.47","24.53","124.2"
"19-11-2024 00:00","19-11-2024 08:00","682.7","812.83","14","57.14","54.82","19.13","4.31","5.3","11.3","87.26","83.69","0.37","249","18.91","735.56","22.18","96.45"
"19-11-2024 08:00","19-11-2024 16:00","291.71","449.5","10.44","57.35","52.73","12.07","2.42","19.73","6.93","65.02","56.66","0.92","219.94","296.41","735.62","26.67","103.47"
"19-11-2024 16:00","20-11-2024 00:00","317.65","569.71","12.26","74.2","52.3","14.13","3.82","6.53","9.1","81.41","64.84","0.36","243.94","36.06","735.38","24.51","136.36"
"20-11-2024 00:00","20-11-2024 08:00","417.75","632.12","11.16","54.72","54.38","10.05","3.12","6.26","10.45","80.47","74.81","0.43","239.44","18.34","735.31","21.69","94.68"
"20-11-2024 08:00","20-11-2024 16:00","270.55","441.62","10.9","61.82","51.21","8.18","2.24","30.93","6.26","65.37","50.41","0.91","210.31","297.06","735.47","27.34","108.96"
"20-11-2024 16:00","21-11-2024 00:00","215.5","568.25","13.84","74.97","48.94","13.51","4.81","7.58","8.81","90.15","62.38","0.35","249","37.5","735.5","24.44","134.5"
"21-11-2024 00:00","21-11-2024 08:00","295","516.45","13.55","56.65","69.77","17.31","5.94","10.95","12.8","93.94","78.68","0.4","248.35","18.16","735.55","21.5","98.85"
"21-11-2024 08:00","21-11-2024 16:00","235","411","11.03","59.85","59.57","3.83","2.54","27.79","6.72","69.41","49.94","0.97","176.09","295.38","735.34","27.48","114.66"
"21-11-2024 16:00","22-11-2024 00:00","195.62","546.35","18.7","76.64","51.24","8.3","4.9","7.52","8.76","86.2","60.03","0.33","1.12","37.03","735.34","24.63","134.6"
"22-11-2024 00:00","22-11-2024 08:00","395.48","633.12","12.34","57.49","65.26","10.03","5.14","6.83","11.51","92.4","73.22","0.42","21.72","15.91","735.5","21.95","102.34"
"22-11-2024 08:00","22-11-2024 16:00","311.39","506.32","9.94","73.26","60.88","1.61","2.94","25.71","7.12","67.62","50.44","0.81","143.12","293.16","735.62","27.8","133.16"
"22-11-2024 16:00","23-11-2024 00:00","304.38","680","18.3","87.98","58.41","8.74","5.01","7.35","8.11","85.15","64.12","0.31","33","37.38","735.28","24.7","153.74"
"23-11-2024 00:00","23-11-2024 08:00","444.2","735.26","9.85","55.1","80.27","23.44","8.17","7.9","14.06","108.72","80.55","0.35","66.52","15.97","735.35","21.98","104.83"
"23-11-2024 08:00","23-11-2024 16:00","243.5","412","4.98","63.57","71.92","7.6","2.59","37.5","6.57","73.56","49.62","1.03","137.72","294.09","735.38","28.24","119.94"
"23-11-2024 16:00","24-11-2024 00:00","275.38","734.12","13.61","84.31","58.12","18.43","5.17","8.87","8.78","112.1","63.34","0.31","196.81","37.72","735.47","25.2","152.23"
"24-11-2024 00:00","24-11-2024 08:00","308.5","528.12","12.19","53.96","74.99","11.15","5.56","5.01","10.9","93.08","75.97","0.33","249","16.34","735.56","22.17","99.73"
"24-11-2024 08:00","24-11-2024 16:00","119.5","277","4.42","12.57","9.5","0.7","2.26","24.65","4.89","65.17","45.56","0.91","167.56","293.97","735.62","28.73","20.49"
"24-11-2024 16:00","25-11-2024 00:00","152.75","438.62","13.4","17.19","8.41","None","3.82","7.16","7.07","77.83","54.59","0.5","221.16","37.44","735.38","25.91","17.85"
"25-11-2024 00:00","25-11-2024 08:00","258.38","451","8.06","16.8","7.31","9.19","3.36","4.61","6.69","69.2","70.28","0.45","20.94","15.34","735.38","23.06","24.74"
"25-11-2024 08:00","25-11-2024 16:00","332.94","563.84","4.69","16.98","6.12","10.09","2.72","11.34","5.75","55.13","57.73","0.99","175.13","291.17","735.73","27.15","36.33"
"25-11-2024 16:00","26-11-2024 00:00","281.26","545.33","102.25","107.47","20.02","23.44","3.53","5.05","7.51","101.16","64.32","0.38","241.04","40.18","735.64","25.26","45.77"
"26-11-2024 00:00","26-11-2024 08:00","252.5","472","94.9","103.46","6.36","18.16","2.81","3","8.34","103.51","66.12","0.36","249","5","735","23.6","49.44"
"26-11-2024 08:00","26-11-2024 16:00","143.15","307.2","4.5","35.09","8.48","6.73","1.91","12.25","3.95","78.06","48","1.02","193.9","296.55","736.25","29.21","59.12"
"26-11-2024 16:00","27-11-2024 00:00","154.81","443.22","4.9","57.35","28.76","15.27","3.66","6.08","1.56","18.91","57.85","0.35","19.48","41.19","738.52","27.35","101.05"
"27-11-2024 00:00","27-11-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"27-11-2024 08:00","27-11-2024 16:00","157.93","325.13","4.44","42.53","18.28","11.72","2.08","24.47","0.1","1.11","46.63","0.92","134.93","295.67","737.97","28.44","73.16"
"27-11-2024 16:00","28-11-2024 00:00","149.1","459.03","6.05","93.25","30.15","22.31","3.9","5.69","0.25","2.26","59.61","0.35","250","34.71","737.94","24.59","166.05"
"28-11-2024 00:00","28-11-2024 08:00","294.55","538.75","5.85","116.7","30.94","27.25","4.76","4.52","0.38","3.33","77.69","0.3","250.56","14.81","738.59","21.43","210.77"
"28-11-2024 08:00","28-11-2024 16:00","215.5","409.38","5.99","68.41","26.01","13.49","2.36","19.34","0.17","1.95","49.38","1.06","230.97","293.59","739.34","28.32","119.45"
"28-11-2024 16:00","29-11-2024 00:00","208.25","504.38","7.15","116.68","39.08","21.81","3.81","5.65","0.33","3.86","58.23","0.31","251.16","29.06","739.97","24.58","208.41"
"29-11-2024 00:00","29-11-2024 08:00","405.03","662.75","6.65","143.13","33.65","27.31","4.77","32.91","0.4","13.21","75","0.31","251.26","14.16","740.23","21.4","258.92"
"29-11-2024 08:00","29-11-2024 16:00","196.5","411.38","6.36","78.26","25.15","13.98","2.44","30.95","0.21","4.32","50.97","0.89","224.31","291.91","740.28","28.05","137.37"
"29-11-2024 16:00","30-11-2024 00:00","176.25","451.75","8.53","149.64","53.76","23.83","4.17","5.76","0.44","6.26","59.16","0.33","251.81","33.56","740.09","24.77","268.72"
"30-11-2024 00:00","30-11-2024 08:00","373.67","678.52","7.84","237.83","52.65","44.25","7.73","6.38","0.85","15.86","80.42","0.3","252","13.39","740.16","21.53","424.63"
"30-11-2024 08:00","30-11-2024 16:00","224.77","388.48","5.61","104.12","33.59","18.37","3.21","8.99","0.28","6.96","51.38","0.89","241.41","290.9","740.38","27.74","153.23"
"30-11-2024 16:00","01-12-2024 00:00","150.88","443.88","6.72","175.35","53.88","26.24","4.59","5.42","0.33","5.97","60.03","0.36","252","33.91","741.19","25.07","322.93"
"01-12-2024 00:00","01-12-2024 08:00","214.72","411.27","4.47","85.16","59.5","16.39","2.86","4.25","0.31","5.61","73.29","0.33","250.74","13.32","741.26","22.66","156.48"
"01-12-2024 08:00","01-12-2024 16:00","125.61","243","3.91","42.74","55.32","8.68","1.52","14.25","0.15","2.79","51.52","1","220.48","290.16","740.55","28.2","78.42"
"01-12-2024 16:00","02-12-2024 00:00","155","396","5.18","146.47","57.47","20.79","3.63","5.73","0.29","5.27","64.75","0.38","249.25","33.34","740.75","25.22","262.62"
"02-12-2024 00:00","02-12-2024 08:00","204.88","383.5","5.02","101.43","55.85","18.12","3.17","3.45","0.26","4.73","75.62","0.33","251.44","12.78","740.97","22.31","188.54"
"02-12-2024 08:00","02-12-2024 16:00","121.62","256.75","4.04","48.52","48.55","9.36","1.64","12.52","0.11","2.45","50.62","0.97","222.75","290.25","742.94","28.83","92.81"
"02-12-2024 16:00","03-12-2024 00:00","124.5","388.35","5.65","159.95","54.42","23.73","4.15","5.13","0.3","5.64","64.29","0.35","24.16","33.9","745.68","25.74","287.61"
"03-12-2024 00:00","03-12-2024 08:00","190.47","371.26","3.88","110.08","57.53","20.52","3.59","3.76","0.47","7.05","78.28","0.35","8.88","12.5","748.62","23.11","204.18"
"03-12-2024 08:00","03-12-2024 16:00","157.54","295","3.52","50.71","53.81","10.31","1.8","9.98","0.16","2.7","53.9","1.07","205.03","289.52","751.97","29.64","95.15"
"03-12-2024 16:00","04-12-2024 00:00","105.36","355.84","6.29","119.19","52.58","15.83","2.77","3.8","0.29","4.95","57.29","0.5","242.32","32.55","744.81","26.42","220.56"
"04-12-2024 00:00","04-12-2024 08:00","84.75","172.62","3.6","41.03","46.06","6.18","1.08","6.16","0.13","1.88","61.03","0.88","183.53","11.62","740.5","23.83","74.19"
"04-12-2024 08:00","04-12-2024 16:00","51.9","207.25","3.97","38.48","38.41","6.43","1.12","16.91","0.09","1.48","44.81","1.35","223.19","288.94","740.32","28.53","76.15"
"04-12-2024 16:00","05-12-2024 00:00","65.75","251.5","6.95","76.53","45.95","6.05","1.06","6.81","0.14","2.48","43.56","0.69","153.25","59","739","27.28","144.13"
"05-12-2024 00:00","05-12-2024 08:00","94.15","200.77","3.78","63.24","43.27","5.6","0.98","4.45","0.12","1.85","55.21","0.69","169.96","13.12","739.38","22.18","117.99"
"05-12-2024 08:00","05-12-2024 16:00","80.97","238.42","3.52","49.04","37.42","5.64","0.99","17.74","0.1","1.53","42.97","1.43","199.23","295.74","739.65","27.06","93.72"
"05-12-2024 16:00","06-12-2024 00:00","113.57","316.25","5.48","131.9","41.57","15.22","2.66","6.23","0.29","4.96","50.62","0.47","237.66","32.5","740.25","24.02","246.94"
"06-12-2024 00:00","06-12-2024 08:00","138.75","308.75","6.63","125.89","49.58","14.1","2.46","3.38","0.26","4.19","64.35","0.64","177.29","11.58","740.29","20.87","233.45"
"06-12-2024 08:00","06-12-2024 16:00","95.42","230.03","5.08","62.5","46.43","7.62","1.33","17.09","0.14","2.44","43.61","1.14","188.48","292.48","739.81","27.14","117.16"
"06-12-2024 16:00","07-12-2024 00:00","120.47","414","10.16","176.28","49.95","19.91","3.48","5.89","None","None","53.03","0.43","238.66","32.06","739.81","23.52","248.77"
"07-12-2024 00:00","07-12-2024 08:00","211.87","428.5","7.39","193.61","61.32","25.68","4.49","3.66","None","None","68.88","0.39","187.59","10.84","740","20.24","349.2"
"07-12-2024 08:00","07-12-2024 16:00","96.75","266","6.39","69.9","45.23","11.84","2.07","17.02","None","None","43.5","1.03","165.62","293.41","740.25","26.77","131.88"
"07-12-2024 16:00","08-12-2024 00:00","200.25","544.75","11.09","248.67","56.01","27.93","4.88","12.19","None","None","55.34","0.35","251","32.75","740.25","22.93","234.96"
"08-12-2024 00:00","08-12-2024 08:00","393.12","671.25","6.36","193.62","82.32","33.88","5.92","53.49","None","None","67.91","0.41","251.19","10.69","739.81","20.23","360.82"
"08-12-2024 08:00","08-12-2024 16:00","147.12","337.88","1.61","44.96","63.74","13.15","2.3","25.64","None","None","46.41","2.37","246.06","287.28","739.78","25.72","83.55"
"08-12-2024 16:00","09-12-2024 00:00","149.77","300.75","1.94","58.35","60.41","14.92","2.61","16.36","None","None","55.84","1.8","250.69","30.34","740","24.65","107.63"
"09-12-2024 00:00","09-12-2024 06:53","83.86","143.14","3.93","52.5","59.04","14.12","2.47","26.16","None","None","76.29","1.25","251","5.07","740.39","20.71","96.56"
